elapsed_seconds,temperature,thermocouple,anomaly_zscore,anomaly_iqr,anomaly_frozen,anomaly_iforest,anomaly_count,anomaly_consensus,heater_id
580,140.771133,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
585,140.996738,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
590,141.205836,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
595,141.422939,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
600,141.611754,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
605,141.799374,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
610,141.989605,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
615,142.168334,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
620,142.339859,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
625,142.513436,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
630,142.666755,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
635,142.834831,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
640,142.985914,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
645,143.154029,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
650,143.28202,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
655,143.421297,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
660,143.544616,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
665,143.671236,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
670,143.782526,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
675,143.906208,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61445,160.398096,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61450,161.353885,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61455,162.309489,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61460,163.228613,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61465,164.159905,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61470,165.086887,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61475,165.97873,TC7,False,False,False,True,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61480,166.815213,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61485,167.445304,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61490,168.046059,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61495,168.623109,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61500,169.196487,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61505,169.815431,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61510,170.401396,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61515,171.053728,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61520,171.690104,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61525,172.367302,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61530,173.036466,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61535,173.72636,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61540,174.410857,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61545,175.123011,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61550,175.855096,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61555,176.566233,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61560,177.326652,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61565,178.08549,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61570,178.849842,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61575,179.625306,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61580,180.39848,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61585,181.211094,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61590,181.990427,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61595,182.789669,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61600,183.592429,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61605,184.390934,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61610,185.194895,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61615,185.988656,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61620,186.805959,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61625,187.614847,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61630,188.42901,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61635,189.245819,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61640,190.052918,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61645,190.837819,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61650,191.664914,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61655,192.465952,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61660,193.261053,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61665,194.063061,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61670,194.848178,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61675,195.633702,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61680,196.389935,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61685,197.182739,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61690,197.907567,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61695,198.627451,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61700,199.313995,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61705,200.003588,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61710,200.691568,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61715,201.3486,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61720,202.002521,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61725,202.629244,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61730,203.264781,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61735,203.909293,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61740,204.511648,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61745,205.13659,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61750,205.72732,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61755,206.305026,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61760,206.887105,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61765,207.470743,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61770,208.009582,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61775,208.564179,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61780,209.112627,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61785,209.635569,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61790,210.134417,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61795,210.638421,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61800,211.126166,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61805,211.610813,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61810,212.073641,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61815,212.544776,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61820,212.988836,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61825,213.408465,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61830,213.832902,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61835,214.265523,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61840,214.650561,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61845,215.032764,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61850,215.404185,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61855,215.759497,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61860,216.110346,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61865,216.466553,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61870,216.804365,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61875,217.129032,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61880,217.427535,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61885,217.730686,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61890,218.026253,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61895,218.297873,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61900,218.583348,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61905,218.838759,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61910,219.082491,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61915,219.341358,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61920,219.557821,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61925,219.78006,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61930,219.983587,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61935,220.206158,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61940,220.390378,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61945,220.594779,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61950,220.764774,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61955,220.937296,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61960,221.089749,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61965,221.252498,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61970,221.405753,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61975,221.551031,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61980,221.712169,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61985,221.849912,TC7,False,True,False,True,2,True,Manometer Tree 150 & 155 SP-Tstat Open
61990,221.97076,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
61995,222.083327,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62000,222.195675,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62005,222.290839,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62010,222.380304,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62015,222.460095,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62020,222.550676,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62025,222.608272,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62030,222.685845,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62035,222.736829,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62040,222.800753,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62045,222.836095,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62050,222.852376,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62055,222.896768,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62060,222.944978,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62065,222.963845,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62070,222.966279,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62075,222.978711,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62080,222.978155,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62085,222.986789,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62090,222.997672,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62095,222.971087,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62100,222.961135,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62105,222.951043,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62110,222.922181,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62115,222.901194,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62120,222.875046,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62125,222.848205,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62130,222.810225,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62135,222.77146,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62140,222.738514,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62145,222.702094,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62150,222.69839,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62155,222.703579,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62160,222.692881,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62165,222.713275,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62170,222.715494,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62175,222.722062,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62180,222.736983,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62185,222.778239,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62190,222.847107,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62195,222.902373,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62200,222.971995,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62205,223.018518,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62210,223.077738,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62215,223.120391,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62220,223.195614,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62225,223.26968,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62230,223.340623,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62235,223.419651,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62240,223.468576,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62245,223.535684,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62250,223.614348,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62255,223.679606,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62260,223.75922,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62265,223.822868,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62270,223.892707,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62275,223.976396,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62280,224.049927,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62285,224.132055,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62290,224.204916,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62295,224.278098,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62300,224.364948,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62305,224.446763,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62310,224.518808,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62315,224.586802,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62320,224.657504,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62325,224.738737,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62330,224.825063,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62335,224.88194,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62340,224.975364,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62345,225.059442,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62350,225.113307,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62355,225.190531,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62360,225.273204,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62365,225.34652,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62370,225.41746,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62375,225.488343,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62380,225.570315,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62385,225.636862,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62390,225.716319,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62395,225.776879,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62400,225.863423,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62405,225.935129,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62410,226.007005,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62415,226.082627,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62420,226.174771,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62425,226.224004,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62430,226.306166,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62435,226.389606,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62440,226.444633,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62445,226.53023,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62450,226.571866,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62455,226.654143,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62460,226.718413,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62465,226.775808,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62470,226.83996,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62475,226.888299,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62480,226.948492,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62485,227.011701,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62490,227.05869,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62495,227.130953,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62500,227.181165,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62505,227.238172,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62510,227.281001,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62515,227.34194,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62520,227.399813,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62525,227.467891,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62530,227.485761,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62535,227.545043,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62540,227.596697,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62545,227.643651,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62550,227.695829,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62555,227.745438,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62560,227.791257,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62565,227.822832,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62570,227.870194,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62575,227.912255,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62580,227.959466,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62585,228.00983,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62590,228.048288,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62595,228.098082,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62600,228.12998,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62605,228.178153,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62610,228.202147,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62615,228.255687,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62620,228.288361,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62625,228.296995,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62630,228.341328,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62635,228.371762,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62640,228.408151,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62645,228.436368,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62650,228.456279,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62655,228.511693,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62660,228.536776,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62665,228.575775,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62670,228.590888,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62675,228.624504,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62680,228.654825,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62685,228.668609,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62690,228.691884,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62695,228.72002,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62700,228.796278,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62705,228.869861,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62710,228.937168,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62715,229.020621,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62720,229.108795,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62725,229.175997,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62730,229.265546,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62735,229.345297,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62740,229.431516,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62745,229.522334,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62750,229.62164,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62755,229.699766,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62760,229.803957,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62765,229.878535,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62770,229.968214,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62775,230.056367,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62780,230.16112,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62785,230.237713,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
62790,230.338972,TC7,False,True,False,False,1,False,Manometer Tree 150 & 155 SP-Tstat Open
