heater_id,elapsed_seconds,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TS1,TS2,TS3,OT1,OT2,OT3,TC26 PSwitch,TC27 PSwitch
"Manometer Tree 50, 100 & 150 SP",9115,87.8939273,92.4890726,93.9499461,92.7195297,85.4842386,52.7915562,99.7663808,94.8658674,82.1901177,54.4848224,99.0103478,97.2991519,90.8605891,62.3378877,103.976283,110.883409,115.483757,53.467108,107.704291,110.85087,113.755717,51.9557627,114.02389,142.58295,42.4075927,47.9207814,48.5360788,42.1572862,0.130020312,0.0890593759,0.0906406583,,
"Manometer Tree 50, 100 & 150 SP",9120,87.8976841,92.4924835,93.948022,92.7221711,85.4935622,52.8188574,99.7666235,94.8776685,82.2231425,54.4803662,99.0195791,97.3059951,90.8732084,62.1586454,103.976826,110.889891,115.497362,53.4968606,107.724893,110.856274,113.755992,51.9558639,114.045395,142.578386,42.1058946,47.9670475,48.5017052,41.976011,0.130666525,0.0889083453,0.0901960946,,
"Manometer Tree 50, 100 & 150 SP",9125,87.9214661,92.5202419,93.9636368,92.7416994,85.5245568,52.8142823,99.7828652,94.8951718,82.2332241,54.5583317,99.0185648,97.3045317,90.8991064,62.2817305,103.982567,110.899315,115.500899,53.4960212,107.725227,110.869339,113.779321,51.9364539,114.041035,142.58059,41.9406893,48.055562,48.4958057,41.9100453,0.130406829,0.0889468595,0.0901790383,,
"Manometer Tree 50, 100 & 150 SP",9130,87.9348212,92.537751,93.9820461,92.7542159,85.545485,52.8781985,99.7943709,94.9147557,82.2452186,54.5127736,99.0245306,97.3381267,90.8997887,62.4218115,103.98035,110.907991,115.519342,53.4802307,107.723979,110.860874,113.794022,51.9042719,114.043914,142.577931,41.7264118,48.083868,48.5004785,41.8473726,0.13039555,0.0889639157,0.0902577173,,
"Manometer Tree 50, 100 & 150 SP",9135,87.9452565,92.5399358,93.9813664,92.7639084,85.5639433,52.8318863,99.7930614,94.914909,82.2649066,54.4941371,99.0219258,97.3441132,90.9286341,62.3157775,103.985485,110.924355,115.526316,53.5057398,107.732834,110.870997,113.782236,51.9228911,114.05066,142.58073,41.6084532,48.1019504,48.5210621,41.7719974,0.13078977,0.0891124705,0.0904879771,,
"Manometer Tree 50, 100 & 150 SP",9140,87.9184682,92.543477,93.9732358,92.7780339,85.5600673,52.6484257,99.7897211,94.9251006,82.255735,54.445457,99.0238417,97.3443753,90.9227673,62.3058383,103.998732,110.938552,115.539125,53.527665,107.735807,110.866094,113.790724,51.823378,114.061276,142.580055,41.792618,48.1008386,48.5147761,41.73302,0.130443968,0.0889339297,0.0902249802,,
"Manometer Tree 50, 100 & 150 SP",9145,87.9378682,92.5757157,94.0049257,92.7830765,85.5865683,52.7856142,99.8075984,94.933279,82.2593396,54.404033,99.030188,97.3464121,90.9149395,62.0378515,103.995733,110.922193,115.538705,53.3838225,107.740215,110.879692,113.795579,51.7650865,114.047675,142.569857,41.797228,48.0157521,48.4796244,41.8447121,0.130101742,0.0885380589,0.0900868793,,
"Manometer Tree 50, 100 & 150 SP",9150,87.9468079,92.5842184,94.0201131,92.7809254,85.5619443,52.692726,99.7976848,94.9248045,82.2758032,54.2600829,99.0398898,97.3586786,90.9363912,61.9328657,104.013395,110.945507,115.55425,53.2684596,107.754336,110.880983,113.795401,51.6452774,114.056848,142.581577,41.695729,48.01798,48.5665833,41.9080021,0.129870932,0.088839845,0.0901908676,,
"Manometer Tree 50, 100 & 150 SP",9155,87.9438816,92.6033654,94.0267106,92.7988477,85.5905381,52.7005596,99.793993,94.9270379,82.2726651,54.2482765,99.029125,97.3527297,90.9376963,62.1002672,104.011239,110.951181,115.552288,53.3469427,107.743274,110.882876,113.810299,51.8495991,114.042629,142.590743,41.9217044,48.0243716,48.6194583,41.9329473,0.130113296,0.0887817987,0.0903262175,,
"Manometer Tree 50, 100 & 150 SP",9160,87.9547957,92.6108029,94.0444261,92.813041,85.5922606,52.839698,99.8105263,94.9398922,82.2827379,54.4560734,99.0433962,97.3559222,90.9616021,62.2806071,104.011695,110.962019,115.559519,53.4133294,107.762239,110.905437,113.815213,51.8538393,114.060395,142.566148,42.3972084,47.9346308,48.5461779,41.8868214,0.129795829,0.088215365,0.0902046227,,
"Manometer Tree 50, 100 & 150 SP",9165,87.9556845,92.631829,94.0517469,92.8285386,85.5894181,52.8962878,99.8028213,94.9496586,82.2799544,54.5003189,99.0385902,97.3573173,90.9576521,62.1899269,104.025286,110.95972,115.572936,53.3919783,107.762641,110.897308,113.823496,51.8580638,114.06347,142.577226,42.2300144,47.89001,48.5198421,41.9072635,0.129992252,0.0886318684,0.0903292436,,
"Manometer Tree 50, 100 & 150 SP",9170,87.9548273,92.6376806,94.0560977,92.8123448,85.6116013,52.8943597,99.8121968,94.9535983,82.2713099,54.5480363,99.0427574,97.3688134,90.9669132,62.3610538,104.024136,110.985684,115.57836,53.5103299,107.764788,110.900881,113.83167,51.8881865,114.061523,142.578954,41.9831099,47.9006875,48.4870219,41.9413819,0.130181797,0.0883526406,0.0901960946,,
"Manometer Tree 50, 100 & 150 SP",9175,87.9453231,92.6438398,94.0628709,92.8213376,85.5971684,52.8252141,99.811636,94.9438736,82.2803884,54.5174019,99.0466528,97.3618114,90.9552663,62.4065967,104.032477,110.973574,115.594237,53.593239,107.765846,110.900591,113.817198,51.8785244,114.064825,142.560512,42.1942082,47.8308479,48.4394845,41.9810118,0.129872583,0.0886734087,0.0896893579,,
"Manometer Tree 50, 100 & 150 SP",9180,87.9404895,92.6628136,94.073358,92.8567284,85.586305,52.927034,99.8078605,94.9612005,82.2899516,54.5840442,99.0606281,97.3787109,90.9634381,62.3053715,104.048219,111.001383,115.596904,53.5861799,107.773877,110.902545,113.852235,52.0130425,114.055643,142.565338,41.9367907,47.7710386,48.4403613,42.010529,0.130193626,0.0883611687,0.0901220923,,
"Manometer Tree 50, 100 & 150 SP",9185,87.936726,92.6639897,94.0802093,92.8439274,85.5876003,52.9570041,99.8235868,94.9533153,82.2907679,54.5613719,99.0396764,97.3643545,90.9576868,62.2897112,104.044607,110.982264,115.597899,53.5502064,107.772282,110.913305,113.839169,51.9986942,114.050573,142.560491,41.9269867,47.8072013,48.4731216,41.9957124,0.130618657,0.0885234785,0.0900629455,,
"Manometer Tree 50, 100 & 150 SP",9190,87.9620196,92.6846289,94.0951035,92.8357139,85.6032695,52.9397357,99.8183882,94.9560728,82.3075748,54.6037638,99.060066,97.3848046,90.9721298,62.1666508,104.037558,111.007727,115.60291,53.5902948,107.773282,110.918901,113.839288,51.8960142,114.059383,142.575772,42.055517,47.8215468,48.505558,42.0123833,0.129903944,0.0884995447,0.0899817906,,
"Manometer Tree 50, 100 & 150 SP",9195,87.9520498,92.6760399,94.0891802,92.8464788,85.6057596,52.9919112,99.8118075,94.9602092,82.3112133,54.5939027,99.0543435,97.3784366,90.9845223,62.3435907,104.057663,111.013971,115.625701,53.5091442,107.776079,110.920106,113.848633,51.9668468,114.053828,142.56918,41.9148194,47.849909,48.5112335,42.1035282,0.130159513,0.089037918,0.0901757371,,
"Manometer Tree 50, 100 & 150 SP",9200,87.9516915,92.7081296,94.1102576,92.8585336,85.6033908,52.9424989,99.8226621,94.962186,82.308034,54.5483394,99.0571596,97.3825596,90.9782104,62.1838983,104.037242,111.007159,115.628628,53.5674789,107.787042,110.932155,113.844237,51.943102,114.06847,142.546639,42.0414183,47.9114182,48.5399101,42.2012226,0.130418109,0.0891947257,0.0906390077,,
